dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,local_search_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe
addition_instances,M1,10,6110,6810003,add,1,WarmPSO_Relocate,3,500,492,77,175,0.3658575,4599.47311661918,4599.47311661918,0,1,3490.38557065644,0.317755022621801,1,78
addition_instances,M1,10,6110,6810003,add,1,WarmPSO_Relocate,3,1000,987,77,400,0.3658575,4065.08687266622,4065.08687266622,0,1,3490.38557065644,0.164652669562148,1,78
addition_instances,M1,10,6110,6810003,add,1,WarmPSO_Relocate,3,1500,1482,77,625,0.3658575,3581.88576928144,3581.88576928144,0,1,3490.38557065644,0.0262149257647189,1,78
addition_instances,M1,10,6110,6810003,add,1,WarmPSO_Relocate,3,2500,2472,77,1075,0.3658575,3452.19987097939,3452.19987097939,0,1,3490.38557065644,-0.0109402525606553,1,78
addition_instances,M1,10,6110,6810004,add,1,Repair,4,500,19,0,0,0.00236,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810004,add,1,Repair,4,1000,19,0,0,0.00236,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810004,add,1,Repair,4,1500,19,0,0,0.00236,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810004,add,1,Repair,4,2500,19,0,0,0.00236,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810004,add,1,WarmPSO,4,500,498,78,0,0.3081437,5721.61122910421,5721.61122910421,0,1,3490.38557065644,0.639249049504909,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO,4,1000,978,78,0,0.3081437,5721.61122910421,5721.61122910421,0,1,3490.38557065644,0.639249049504909,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO,4,1500,1488,78,0,0.3081437,5721.61122910421,5721.61122910421,0,1,3490.38557065644,0.639249049504909,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO,4,2500,2478,78,0,0.3081437,5616.44880755558,5616.44880755558,0,1,3490.38557065644,0.609119879125359,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO_Relocate,4,500,493,78,175,0.3563196,4834.73342671608,4834.73342671608,0,1,3490.38557065644,0.38515740706744,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO_Relocate,4,1000,988,78,400,0.3563196,4113.11261494731,4113.11261494731,0,1,3490.38557065644,0.178412107111065,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO_Relocate,4,1500,1483,78,625,0.3563196,3878.32421195232,3878.32421195232,0,1,3490.38557065644,0.111144924663128,1,79
addition_instances,M1,10,6110,6810004,add,1,WarmPSO_Relocate,4,2500,2473,78,1075,0.3563196,3337.60060846554,3337.60060846554,0,1,3490.38557065644,-0.0437730901351863,1,79
addition_instances,M1,10,6110,6810005,add,1,Repair,5,500,19,0,0,0.0026249,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810005,add,1,Repair,5,1000,19,0,0,0.0026249,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810005,add,1,Repair,5,1500,19,0,0,0.0026249,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810005,add,1,Repair,5,2500,19,0,0,0.0026249,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810005,add,1,WarmPSO,5,500,497,77,0,0.3198178,5403.33143587879,5403.33143587879,0,1,3490.38557065644,0.548061475300731,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO,5,1000,977,77,0,0.3198178,5403.33143587879,5403.33143587879,0,1,3490.38557065644,0.548061475300731,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO,5,1500,1487,77,0,0.3198178,5239.06402526522,5239.06402526522,0,1,3490.38557065644,0.500998648776762,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO,5,2500,2477,77,0,0.3198178,5239.06402526522,5239.06402526522,0,1,3490.38557065644,0.500998648776762,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO_Relocate,5,500,492,77,175,0.3693155,4982.02243241211,4982.02243241211,0,1,3490.38557065644,0.427355898527608,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO_Relocate,5,1000,987,77,400,0.3693155,4079.00685438281,4079.00685438281,0,1,3490.38557065644,0.168640762405991,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO_Relocate,5,1500,1482,77,625,0.3693155,3934.73299802287,3934.73299802287,0,1,3490.38557065644,0.127306115147291,1,78
addition_instances,M1,10,6110,6810005,add,1,WarmPSO_Relocate,5,2500,2472,77,1075,0.3693155,3653.85375472417,3653.85375472417,0,1,3490.38557065644,0.0468338470803941,1,78
addition_instances,M1,10,6110,6810006,add,1,Repair,6,500,19,0,0,0.0019478,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810006,add,1,Repair,6,1000,19,0,0,0.0019478,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810006,add,1,Repair,6,1500,19,0,0,0.0019478,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810006,add,1,Repair,6,2500,19,0,0,0.0019478,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810006,add,1,WarmPSO,6,500,497,77,0,0.3300162,5770.79919266404,5770.79919266404,0,1,3490.38557065644,0.653341464959908,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO,6,1000,977,77,0,0.3300162,5665.6367711154,5665.6367711154,0,1,3490.38557065644,0.623212294580357,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO,6,1500,1487,77,0,0.3300162,5665.6367711154,5665.6367711154,0,1,3490.38557065644,0.623212294580357,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO,6,2500,2477,77,0,0.3300162,5616.44880755558,5616.44880755558,0,1,3490.38557065644,0.609119879125359,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO_Relocate,6,500,492,77,175,0.3432383,4116.86412120106,4116.86412120106,0,1,3490.38557065644,0.179486918525968,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO_Relocate,6,1000,987,77,400,0.3432383,3880.3561429573,3880.3561429573,0,1,3490.38557065644,0.111727075535534,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO_Relocate,6,1500,1482,77,625,0.3432383,3880.3561429573,3880.3561429573,0,1,3490.38557065644,0.111727075535534,1,78
addition_instances,M1,10,6110,6810006,add,1,WarmPSO_Relocate,6,2500,2472,77,1075,0.3432383,3880.3561429573,3880.3561429573,0,1,3490.38557065644,0.111727075535534,1,78
addition_instances,M1,10,6110,6810007,add,1,Repair,7,500,19,0,0,0.0021343,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810007,add,1,Repair,7,1000,19,0,0,0.0021343,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810007,add,1,Repair,7,1500,19,0,0,0.0021343,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810007,add,1,Repair,7,2500,19,0,0,0.0021343,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810007,add,1,WarmPSO,7,500,498,78,0,0.2940258,5770.79919266404,5770.79919266404,0,1,3490.38557065644,0.653341464959908,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO,7,1000,978,78,0,0.2940258,5513.64715103409,5513.64715103409,0,1,3490.38557065644,0.579667070992716,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO,7,1500,1488,78,0,0.2940258,5513.64715103409,5513.64715103409,0,1,3490.38557065644,0.579667070992716,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO,7,2500,2478,78,0,0.2940258,5241.86365119359,5241.86365119359,0,1,3490.38557065644,0.501800745241951,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO_Relocate,7,500,493,78,175,0.3623242,5348.40068114638,5348.40068114638,0,1,3490.38557065644,0.532323742714908,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO_Relocate,7,1000,988,78,400,0.3623242,4639.78629891975,4639.78629891975,0,1,3490.38557065644,0.329304801717693,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO_Relocate,7,1500,1483,78,625,0.3623242,4172.76991516679,4172.76991516679,0,1,3490.38557065644,0.195504001118714,1,79
addition_instances,M1,10,6110,6810007,add,1,WarmPSO_Relocate,7,2500,2473,78,1075,0.3623242,3556.27233204103,3556.27233204103,0,1,3490.38557065644,0.0188766427235146,1,79
addition_instances,M1,10,6110,6810008,add,1,Repair,8,500,19,0,0,0.0021269,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810008,add,1,Repair,8,1000,19,0,0,0.0021269,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810008,add,1,Repair,8,1500,19,0,0,0.0021269,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810008,add,1,Repair,8,2500,19,0,0,0.0021269,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810008,add,1,WarmPSO,8,500,496,76,0,0.3024951,5721.61122910421,5721.61122910421,0,1,3490.38557065644,0.639249049504909,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO,8,1000,976,76,0,0.3024951,5721.61122910421,5721.61122910421,0,1,3490.38557065644,0.639249049504909,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO,8,1500,1486,76,0,0.3024951,5672.58951905906,5672.58951905906,0,1,3490.38557065644,0.625204265897827,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO,8,2500,2476,76,0,0.3024951,5285.3255567397,5285.3255567397,0,1,3490.38557065644,0.514252637637878,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_Relocate,8,500,491,76,175,0.3286949,5188.49783920576,5188.49783920576,0,1,3490.38557065644,0.486511370785309,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_Relocate,8,1000,986,76,400,0.3286949,4662.08645638223,4662.08645638223,0,1,3490.38557065644,0.335693825798574,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_Relocate,8,1500,1481,76,625,0.3286949,4475.88341264382,4475.88341264382,0,1,3490.38557065644,0.282346411889974,1,77
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_Relocate,8,2500,2471,76,1075,0.3286949,3897.38914193079,3897.38914193079,0,1,3490.38557065644,0.116607051867283,1,77
addition_instances,M1,10,6110,6810009,add,1,Repair,9,500,19,0,0,0.001869,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810009,add,1,Repair,9,1000,19,0,0,0.001869,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810009,add,1,Repair,9,1500,19,0,0,0.001869,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810009,add,1,Repair,9,2500,19,0,0,0.001869,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,500,496,76,0,0.3039755,6012.54588275567,6012.54588275567,0,1,3490.38557065644,0.72260220569984,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,1000,976,76,0,0.3039755,5755.21983283019,5755.21983283019,0,1,3490.38557065644,0.64887795812994,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,1500,1486,76,0,0.3039755,5496.12139563772,5496.12139563772,0,1,3490.38557065644,0.574645919305719,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,2500,2476,76,0,0.3039755,5320.62569538483,5320.62569538483,0,1,3490.38557065644,0.524366173214549,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_Relocate,9,500,491,76,175,0.3419731,4903.21233304137,4903.21233304137,0,1,3490.38557065644,0.404776702683658,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_Relocate,9,1000,986,76,400,0.3419731,3543.76418332747,3543.76418332747,0,1,3490.38557065644,0.015293041869008,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_Relocate,9,1500,1481,76,625,0.3419731,3236.90438642237,3236.90438642237,0,1,3490.38557065644,-0.0726226885548321,1,77
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_Relocate,9,2500,2471,76,1075,0.3419731,3236.90438642237,3236.90438642237,0,1,3490.38557065644,-0.0726226885548321,1,77
addition_instances,M1,10,6110,6810010,add,1,Repair,10,500,19,0,0,0.0025519,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810010,add,1,Repair,10,1000,19,0,0,0.0025519,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810010,add,1,Repair,10,1500,19,0,0,0.0025519,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810010,add,1,Repair,10,2500,19,0,0,0.0025519,6489.22296435837,6489.22296435837,0,1,3490.38557065644,0.859170808782006,0,NaN
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,500,496,76,0,0.3070151,5623.53454807213,5623.53454807213,0,1,3490.38557065644,0.611149952987718,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,1000,976,76,0,0.3070151,5578.96312396846,5578.96312396846,0,1,3490.38557065644,0.598380182083789,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,1500,1486,76,0,0.3070151,5497.08167085042,5497.08167085042,0,1,3490.38557065644,0.574921039401554,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,2500,2476,76,0,0.3070151,5197.29647771297,5197.29647771297,0,1,3490.38557065644,0.489032192147047,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_Relocate,10,500,491,76,175,0.3194027,4859.98809590029,4859.98809590029,0,1,3490.38557065644,0.392392902594503,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_Relocate,10,1000,986,76,400,0.3194027,3976.60477243823,3976.60477243823,0,1,3490.38557065644,0.139302432908681,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_Relocate,10,1500,1481,76,625,0.3194027,3740.27195875098,3740.27195875098,0,1,3490.38557065644,0.071592774791224,1,77
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_Relocate,10,2500,2471,76,1075,0.3194027,3645.75068215502,3645.75068215502,0,1,3490.38557065644,0.0445123062634501,1,77
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,500,38,0,0,0.006747,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,1000,38,0,0,0.006747,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,1500,38,0,0,0.006747,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,2500,38,0,0,0.006747,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,500,500,200,0,0.312004,5538.25689542542,5538.25689542542,0,1,5389.34801289283,0.0276302220929786,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,1000,980,200,0,0.312004,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,1500,1490,200,0,0.312004,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,2500,2480,200,0,0.312004,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_Relocate,1,500,450,200,100,0.3568026,5381.61396034734,5381.61396034734,0,1,5389.34801289283,-0.00143506274358166,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_Relocate,1,1000,1000,200,350,0.3568026,4687.77320208048,4687.77320208048,0,1,5389.34801289283,-0.130178049206321,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_Relocate,1,1500,1495,200,575,0.3568026,4359.16700669963,4359.16700669963,0,1,5389.34801289283,-0.19115132363483,1,201
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_Relocate,1,2500,2485,200,1025,0.3568026,4251.51145863044,4251.51145863044,0,1,5389.34801289283,-0.21112693994531,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,500,38,0,0,0.0045754,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,1000,38,0,0,0.0045754,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,1500,38,0,0,0.0045754,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,2500,38,0,0,0.0045754,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,500,500,200,0,0.2899916,5657.28409845514,5657.28409845514,0,1,5389.34801289283,0.0497158626463398,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,1000,980,200,0,0.2899916,5504.25577703829,5504.25577703829,0,1,5389.34801289283,0.0213212737181875,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,1500,1490,200,0,0.2899916,5504.25577703829,5504.25577703829,0,1,5389.34801289283,0.0213212737181875,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,2500,2480,200,0,0.2899916,5504.25577703829,5504.25577703829,0,1,5389.34801289283,0.0213212737181875,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_Relocate,2,500,450,200,100,0.359044,5458.99049949245,5458.99049949245,0,1,5389.34801289283,0.0129222470757149,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_Relocate,2,1000,1000,200,350,0.359044,5097.64047297165,5097.64047297165,0,1,5389.34801289283,-0.0541266845680282,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_Relocate,2,1500,1495,200,575,0.359044,4673.14818547606,4673.14818547606,0,1,5389.34801289283,-0.132891738611687,1,201
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_Relocate,2,2500,2485,200,1025,0.359044,4051.08951279441,4051.08951279441,0,1,5389.34801289283,-0.248315472835847,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,500,38,0,0,0.0051229,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,1000,38,0,0,0.0051229,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,1500,38,0,0,0.0051229,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,2500,38,0,0,0.0051229,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,500,500,200,0,0.3208592,5793.82635986227,5793.82635986227,0,1,5389.34801289283,0.0750514433289161,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,1000,980,200,0,0.3208592,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,1500,1490,200,0,0.3208592,5507.45503266796,5507.45503266796,0,1,5389.34801289283,0.0219148994447164,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,2500,2480,200,0,0.3208592,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_Relocate,3,500,450,200,100,0.3866436,5465.55061708461,5465.55061708461,0,1,5389.34801289283,0.0141394847780244,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_Relocate,3,1000,1000,200,350,0.3866436,4918.23575654941,4918.23575654941,0,1,5389.34801289283,-0.0874154452851057,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_Relocate,3,1500,1495,200,575,0.3866436,4660.08917692931,4660.08917692931,0,1,5389.34801289283,-0.135314853340131,1,201
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_Relocate,3,2500,2485,200,1025,0.3866436,4251.5283139631,4251.5283139631,0,1,5389.34801289283,-0.21112381241808,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,500,38,0,0,0.0032637,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,1000,38,0,0,0.0032637,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,1500,38,0,0,0.0032637,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,2500,38,0,0,0.0032637,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,500,500,200,0,0.2944134,5597.80786350795,5597.80786350795,0,1,5389.34801289283,0.0386799757811929,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,1000,980,200,0,0.2944134,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,1500,1490,200,0,0.2944134,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,2500,2480,200,0,0.2944134,5469.05845257998,5469.05845257998,0,1,5389.34801289283,0.0147903678694448,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_Relocate,4,500,450,200,100,0.3953394,5538.7832871834,5538.7832871834,0,1,5389.34801289283,0.02772789471622,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_Relocate,4,1000,1000,200,350,0.3953394,4602.61658173813,4602.61658173813,0,1,5389.34801289283,-0.145978962440841,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_Relocate,4,1500,1495,200,575,0.3953394,4101.01743775341,4101.01743775341,0,1,5389.34801289283,-0.23905128636291,1,201
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_Relocate,4,2500,2485,200,1025,0.3953394,3860.92676474813,3860.92676474813,0,1,5389.34801289283,-0.28360039924835,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,500,38,0,0,0.004269,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,1000,38,0,0,0.004269,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,1500,38,0,0,0.004269,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,2500,38,0,0,0.004269,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,500,500,200,0,0.334112,5614.561284499,5614.561284499,0,1,5389.34801289283,0.0417885931781345,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,1000,980,200,0,0.334112,5558.43581541211,5558.43581541211,0,1,5389.34801289283,0.031374444944875,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,1500,1490,200,0,0.334112,5524.20845365901,5524.20845365901,0,1,5389.34801289283,0.025023516841658,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,2500,2480,200,0,0.334112,5504.25577703829,5504.25577703829,0,1,5389.34801289283,0.0213212737181875,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_Relocate,5,500,450,200,100,0.3661127,5317.70409851467,5317.70409851467,0,1,5389.34801289283,-0.0132936144050775,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_Relocate,5,1000,1000,200,350,0.3661127,4953.32290850624,4953.32290850624,0,1,5389.34801289283,-0.0809049820764028,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_Relocate,5,1500,1495,200,575,0.3661127,4653.435646684,4653.435646684,0,1,5389.34801289283,-0.136549423872484,1,201
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_Relocate,5,2500,2485,200,1025,0.3661127,3833.38901710573,3833.38901710573,0,1,5389.34801289283,-0.288710061414629,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,500,38,0,0,0.0043987,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,1000,38,0,0,0.0043987,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,1500,38,0,0,0.0043987,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,2500,38,0,0,0.0043987,5920.53733720663,5920.53733720663,0,1,5389.34801289283,0.0985628174397054,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,500,500,200,0,0.3242686,5759.48992194465,5759.48992194465,0,1,5389.34801289283,0.068680276012299,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,1000,980,200,0,0.3242686,5669.01525589727,5669.01525589727,0,1,5389.34801289283,0.0518925930066854,1,201
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,1500,1490,200,0,0.3242686,5422.79999570218,5422.79999570218,0,1,5389.34801289283,0.00620705560845505,1,201
