dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,impact_preprocess_fe,local_search_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe,impact_priority_fe,impact_global_fe,improvement_per_100_local_fe,mean_accepted_source_rank
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_GlobalRelocate,8,2500,2471,76,0,1075,0.2364089,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_ImpactRelocate,8,500,456,76,20,150,0.233939,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05,1,97,802,273,0.186046511627907,1
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_ImpactRelocate,8,1000,951,76,20,375,0.233939,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05,1,97,802,273,0.186046511627907,1
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_ImpactRelocate,8,1500,1446,76,20,600,0.233939,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,97,802,273,0.186046511627907,1
addition_instances,M1,10,6110,6810008,add,1,WarmPSO_ImpactRelocate,8,2500,2491,76,20,1075,0.233939,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,97,802,273,0.186046511627907,1
addition_instances,M1,10,6110,6810009,add,1,Repair,9,500,19,0,0,0,0.0015114,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810009,add,1,Repair,9,1000,19,0,0,0,0.0015114,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810009,add,1,Repair,9,1500,19,0,0,0,0.0015114,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810009,add,1,Repair,9,2500,19,0,0,0,0.0015114,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,500,496,76,0,0,0.205802,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,1000,976,76,0,0,0.205802,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,1500,1486,76,0,0,0.205802,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810009,add,1,WarmPSO,9,2500,2476,76,0,0,0.205802,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_GlobalRelocate,9,500,491,76,0,175,0.2456263,3372.08877348859,3372.08877348859,0,1,3490.38557065644,-0.0338921860559954,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_GlobalRelocate,9,1000,986,76,0,400,0.2456263,3372.08877348859,3372.08877348859,0,1,3490.38557065644,-0.0338921860559954,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_GlobalRelocate,9,1500,1481,76,0,625,0.2456263,3359.72731916466,3359.72731916466,0,1,3490.38557065644,-0.0374337587773153,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_GlobalRelocate,9,2500,2471,76,0,1075,0.2456263,3359.72731916466,3359.72731916466,0,1,3490.38557065644,-0.0374337587773153,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_ImpactRelocate,9,500,456,76,20,150,0.256065,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,97,875,200,0.0930232558139535,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_ImpactRelocate,9,1000,951,76,20,375,0.256065,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,97,875,200,0.0930232558139535,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_ImpactRelocate,9,1500,1446,76,20,600,0.256065,3470.87055411921,3470.87055411921,0,1,3490.38557065644,-0.00559107758790072,1,97,875,200,0.0930232558139535,1
addition_instances,M1,10,6110,6810009,add,1,WarmPSO_ImpactRelocate,9,2500,2491,76,20,1075,0.256065,3458.50909979528,3458.50909979528,0,1,3490.38557065644,-0.00913265030922064,1,97,875,200,0.0930232558139535,1
addition_instances,M1,10,6110,6810010,add,1,Repair,10,500,19,0,0,0,0.0015308,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810010,add,1,Repair,10,1000,19,0,0,0,0.0015308,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810010,add,1,Repair,10,1500,19,0,0,0,0.0015308,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810010,add,1,Repair,10,2500,19,0,0,0,0.0015308,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,NaN,0,0,NaN,NaN
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,500,496,76,0,0,0.2028275,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,1000,976,76,0,0,0.2028275,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,1500,1486,76,0,0,0.2028275,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810010,add,1,WarmPSO,10,2500,2476,76,0,0,0.2028275,3490.38557065644,3490.38557065644,0,1,3490.38557065644,0,0,77,NaN,NaN,0,NaN
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_GlobalRelocate,10,500,491,76,0,175,0.2411588,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_GlobalRelocate,10,1000,986,76,0,400,0.2411588,3490.26163669164,3490.26163669164,0,1,3490.38557065644,-3.5507241903592e-05,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_GlobalRelocate,10,1500,1481,76,0,625,0.2411588,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_GlobalRelocate,10,2500,2471,76,0,1075,0.2411588,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,77,NaN,NaN,0.186046511627907,1
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_ImpactRelocate,10,500,456,76,20,150,0.2344593,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,97,915,160,0.186046511627907,1.5
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_ImpactRelocate,10,1000,951,76,20,375,0.2344593,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,97,915,160,0.186046511627907,1.5
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_ImpactRelocate,10,1500,1446,76,20,600,0.2344593,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,97,915,160,0.186046511627907,1.5
addition_instances,M1,10,6110,6810010,add,1,WarmPSO_ImpactRelocate,10,2500,2491,76,20,1075,0.2344593,3442.84350597712,3442.84350597712,0,1,3490.38557065644,-0.0136208632877122,1,97,915,160,0.186046511627907,1.5
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,500,38,0,0,0,0.0055976,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,1000,38,0,0,0,0.0055976,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,1500,38,0,0,0,0.0055976,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,Repair,1,2500,38,0,0,0,0.0055976,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,500,500,200,0,0,0.2159389,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,1000,980,200,0,0,0.2159389,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,1500,1490,200,0,0,0.2159389,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO,1,2500,2480,200,0,0,0.2159389,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_GlobalRelocate,1,500,450,200,0,100,0.2520396,4348.17626771932,4348.17626771932,0,1,5389.34801289283,-0.193190668459847,1,201,NaN,NaN,0.585365853658537,1.5
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_GlobalRelocate,1,1000,1000,200,0,350,0.2520396,4019.4193972457,4019.4193972457,0,1,5389.34801289283,-0.25419190083288,1,201,NaN,NaN,0.585365853658537,1.5
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_GlobalRelocate,1,1500,1495,200,0,575,0.2520396,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,NaN,NaN,0.585365853658537,1.5
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_GlobalRelocate,1,2500,2485,200,0,1025,0.2520396,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,NaN,NaN,0.585365853658537,1.5
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_ImpactRelocate,1,500,489,200,39,100,0.2621414,4244.74513665386,4244.74513665386,0,1,5389.34801289283,-0.212382439118937,1,240,982,18,0.9,1.55555555555556
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_ImpactRelocate,1,1000,984,200,39,325,0.2621414,4098.91814486179,4098.91814486179,0,1,5389.34801289283,-0.239440812681604,1,240,982,18,0.9,1.55555555555556
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_ImpactRelocate,1,1500,1479,200,39,550,0.2621414,3998.06102641597,3998.06102641597,0,1,5389.34801289283,-0.25815497220601,1,240,982,18,0.9,1.55555555555556
addition_stress_instances,Near,2,8102,8802001,add,2,WarmPSO_ImpactRelocate,1,2500,2469,200,39,1000,0.2621414,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,240,982,18,0.9,1.55555555555556
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,500,38,0,0,0,0.0029348,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,1000,38,0,0,0,0.0029348,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,1500,38,0,0,0,0.0029348,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,Repair,2,2500,38,0,0,0,0.0029348,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,500,500,200,0,0,0.2140815,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,1000,980,200,0,0,0.2140815,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,1500,1490,200,0,0,0.2140815,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO,2,2500,2480,200,0,0,0.2140815,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_GlobalRelocate,2,500,450,200,0,100,0.2473482,4179.99347386609,4179.99347386609,0,1,5389.34801289283,-0.224397187959217,1,201,NaN,NaN,0.48780487804878,1.2
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_GlobalRelocate,2,1000,1000,200,0,350,0.2473482,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442,1,201,NaN,NaN,0.48780487804878,1.2
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_GlobalRelocate,2,1500,1495,200,0,575,0.2473482,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442,1,201,NaN,NaN,0.48780487804878,1.2
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_GlobalRelocate,2,2500,2485,200,0,1025,0.2473482,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442,1,201,NaN,NaN,0.48780487804878,1.2
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_ImpactRelocate,2,500,489,200,39,100,0.2473239,4348.17626771932,4348.17626771932,0,1,5389.34801289283,-0.193190668459847,1,240,982,18,0.7,1.14285714285714
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_ImpactRelocate,2,1000,984,200,39,325,0.2473239,4191.30614892256,4191.30614892256,0,1,5389.34801289283,-0.222298107508408,1,240,982,18,0.7,1.14285714285714
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_ImpactRelocate,2,1500,1479,200,39,550,0.2473239,3999.71093762767,3999.71093762767,0,1,5389.34801289283,-0.257848829198033,1,240,982,18,0.7,1.14285714285714
addition_stress_instances,Near,2,8102,8802002,add,2,WarmPSO_ImpactRelocate,2,2500,2469,200,39,1000,0.2473239,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895,1,240,982,18,0.7,1.14285714285714
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,500,38,0,0,0,0.0030163,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,1000,38,0,0,0,0.0030163,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,1500,38,0,0,0,0.0030163,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,Repair,3,2500,38,0,0,0,0.0030163,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,500,500,200,0,0,0.2226513,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,1000,980,200,0,0,0.2226513,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,1500,1490,200,0,0,0.2226513,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO,3,2500,2480,200,0,0,0.2226513,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_GlobalRelocate,3,500,450,200,0,100,0.2428486,4431.84049191782,4431.84049191782,0,1,5389.34801289283,-0.177666671123183,1,201,NaN,NaN,0.682926829268293,1.14285714285714
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_GlobalRelocate,3,1000,1000,200,0,350,0.2428486,4130.96052459165,4130.96052459165,0,1,5389.34801289283,-0.233495310618421,1,201,NaN,NaN,0.682926829268293,1.14285714285714
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_GlobalRelocate,3,1500,1495,200,0,575,0.2428486,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895,1,201,NaN,NaN,0.682926829268293,1.14285714285714
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_GlobalRelocate,3,2500,2485,200,0,1025,0.2428486,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895,1,201,NaN,NaN,0.682926829268293,1.14285714285714
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_ImpactRelocate,3,500,489,200,39,100,0.2488334,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043,1,240,986,14,0.4,1
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_ImpactRelocate,3,1000,984,200,39,325,0.2488334,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043,1,240,986,14,0.4,1
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_ImpactRelocate,3,1500,1479,200,39,550,0.2488334,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,240,986,14,0.4,1
addition_stress_instances,Near,2,8102,8802003,add,2,WarmPSO_ImpactRelocate,3,2500,2469,200,39,1000,0.2488334,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,240,986,14,0.4,1
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,500,38,0,0,0,0.0035176,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,1000,38,0,0,0,0.0035176,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,1500,38,0,0,0,0.0035176,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,Repair,4,2500,38,0,0,0,0.0035176,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,500,500,200,0,0,0.2084215,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,1000,980,200,0,0,0.2084215,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,1500,1490,200,0,0,0.2084215,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO,4,2500,2480,200,0,0,0.2084215,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_GlobalRelocate,4,500,450,200,0,100,0.2478633,4357.80836945554,4357.80836945554,0,1,5389.34801289283,-0.191403420408101,1,201,NaN,NaN,0.780487804878049,1.25
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_GlobalRelocate,4,1000,1000,200,0,350,0.2478633,4179.99347386609,4179.99347386609,0,1,5389.34801289283,-0.224397187959217,1,201,NaN,NaN,0.780487804878049,1.25
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_GlobalRelocate,4,1500,1495,200,0,575,0.2478633,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442,1,201,NaN,NaN,0.780487804878049,1.25
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_GlobalRelocate,4,2500,2485,200,0,1025,0.2478633,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442,1,201,NaN,NaN,0.780487804878049,1.25
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_ImpactRelocate,4,500,489,200,39,100,0.2664319,4227.41160458061,4227.41160458061,0,1,5389.34801289283,-0.215598696824281,1,240,1000,0,0.5,1.4
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_ImpactRelocate,4,1000,984,200,39,325,0.2664319,4172.26309408449,4172.26309408449,0,1,5389.34801289283,-0.225831569217043,1,240,1000,0,0.5,1.4
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_ImpactRelocate,4,1500,1479,200,39,550,0.2664319,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,240,1000,0,0.5,1.4
addition_stress_instances,Near,2,8102,8802004,add,2,WarmPSO_ImpactRelocate,4,2500,2469,200,39,1000,0.2664319,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,240,1000,0,0.5,1.4
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,500,38,0,0,0,0.002994,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,1000,38,0,0,0,0.002994,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,1500,38,0,0,0,0.002994,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,Repair,5,2500,38,0,0,0,0.002994,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,500,500,200,0,0,0.2119743,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,1000,980,200,0,0,0.2119743,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,1500,1490,200,0,0,0.2119743,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO,5,2500,2480,200,0,0,0.2119743,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_GlobalRelocate,5,500,450,200,0,100,0.2450559,4243.57214617916,4243.57214617916,0,1,5389.34801289283,-0.212600088911062,1,201,NaN,NaN,0.780487804878049,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_GlobalRelocate,5,1000,1000,200,0,350,0.2450559,4079.11816617592,4079.11816617592,0,1,5389.34801289283,-0.24311472251977,1,201,NaN,NaN,0.780487804878049,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_GlobalRelocate,5,1500,1495,200,0,575,0.2450559,4079.11816617592,4079.11816617592,0,1,5389.34801289283,-0.24311472251977,1,201,NaN,NaN,0.780487804878049,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_GlobalRelocate,5,2500,2485,200,0,1025,0.2450559,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,NaN,NaN,0.780487804878049,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_ImpactRelocate,5,500,489,200,39,100,0.2486226,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,240,982,18,0.8,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_ImpactRelocate,5,1000,984,200,39,325,0.2486226,4360.31542716807,4360.31542716807,0,1,5389.34801289283,-0.19093823283689,1,240,982,18,0.8,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_ImpactRelocate,5,1500,1479,200,39,550,0.2486226,4099.11041855687,4099.11041855687,0,1,5389.34801289283,-0.239405136066432,1,240,982,18,0.8,1.125
addition_stress_instances,Near,2,8102,8802005,add,2,WarmPSO_ImpactRelocate,5,2500,2469,200,39,1000,0.2486226,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,240,982,18,0.8,1.125
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,500,38,0,0,0,0.0029106,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,1000,38,0,0,0,0.0029106,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,1500,38,0,0,0,0.0029106,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,Repair,6,2500,38,0,0,0,0.0029106,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,500,500,200,0,0,0.2101072,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,1000,980,200,0,0,0.2101072,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,1500,1490,200,0,0,0.2101072,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
addition_stress_instances,Near,2,8102,8802006,add,2,WarmPSO,6,2500,2480,200,0,0,0.2101072,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,NaN,NaN,0,NaN
