dataset,level,instance,scenario_seed,algorithm_seed,event_type,event_size,strategy,seed_index,checkpoint_fe,actual_fe,warm_start_fe,local_search_fe,local_budget,pso_improvement_per_fe,local_improvement_per_fe,response_time,fitness,distance,total_late,is_feasible,reference_cost,gap_to_reference,overtake_repair,first_feasible_fe,feasibility_mode_fe,quality_mode_fe,improvement_per_100_local_fe,mean_local_budget,mode
addition_stress_instances,Near,2,8102,8812002,add,2,Repair,2,1500,38,0,0,0,NaN,NaN,0.0039229,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812002,add,2,Repair,2,2500,38,0,0,0,NaN,NaN,0.0039229,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO,2,500,500,200,0,25,NaN,NaN,0.2952545,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO,2,1000,980,200,0,25,NaN,NaN,0.2952545,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO,2,1500,1490,200,0,25,NaN,NaN,0.2952545,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO,2,2500,2480,200,0,25,NaN,NaN,0.2952545,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO_FixedRelocate,2,500,450,200,100,25,NaN,NaN,0.3375011,4255.98053735363,4255.98053735363,0,1,5389.34801289283,-0.210297697017871,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO_FixedRelocate,2,1000,1000,200,350,25,NaN,NaN,0.3375011,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO_FixedRelocate,2,1500,1495,200,575,25,NaN,NaN,0.3375011,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812002,add,2,WarmPSO_FixedRelocate,2,2500,2485,200,1025,25,NaN,NaN,0.3375011,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812002,add,2,AdaptiveMemeticPSO,2,500,450,200,100,31,0,0,0.3269216,4255.98053735363,4255.98053735363,0,1,5389.34801289283,-0.210297697017871,1,201,0,1220,0.491803278688525,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812002,add,2,AdaptiveMemeticPSO,2,1000,973,200,383,38,0,0,0.3269216,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,0,1220,0.491803278688525,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812002,add,2,AdaptiveMemeticPSO,2,1500,1449,200,649,38,0,0,0.3269216,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,0,1220,0.491803278688525,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812002,add,2,AdaptiveMemeticPSO,2,2500,2500,200,1220,1,0,0,0.3269216,3862.54927844894,3862.54927844894,0,1,5389.34801289283,-0.283299339881441,1,201,0,1220,0.491803278688525,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812003,add,2,Repair,3,500,38,0,0,0,NaN,NaN,0.0042978,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812003,add,2,Repair,3,1000,38,0,0,0,NaN,NaN,0.0042978,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812003,add,2,Repair,3,1500,38,0,0,0,NaN,NaN,0.0042978,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812003,add,2,Repair,3,2500,38,0,0,0,NaN,NaN,0.0042978,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO,3,500,500,200,0,25,NaN,NaN,0.2882995,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO,3,1000,980,200,0,25,NaN,NaN,0.2882995,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO,3,1500,1490,200,0,25,NaN,NaN,0.2882995,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO,3,2500,2480,200,0,25,NaN,NaN,0.2882995,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO_FixedRelocate,3,500,450,200,100,25,NaN,NaN,0.3301936,4339.64476155214,4339.64476155214,0,1,5389.34801289283,-0.194773699681207,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO_FixedRelocate,3,1000,1000,200,350,25,NaN,NaN,0.3301936,4149.82386220032,4149.82386220032,0,1,5389.34801289283,-0.229995195657661,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO_FixedRelocate,3,1500,1495,200,575,25,NaN,NaN,0.3301936,3918.66981019836,3918.66981019836,0,1,5389.34801289283,-0.272886107777082,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812003,add,2,WarmPSO_FixedRelocate,3,2500,2485,200,1025,25,NaN,NaN,0.3301936,3918.66981019836,3918.66981019836,0,1,5389.34801289283,-0.272886107777082,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812003,add,2,AdaptiveMemeticPSO,3,500,466,200,116,33,0,0,0.3321672,4339.64476155214,4339.64476155214,0,1,5389.34801289283,-0.194773699681207,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812003,add,2,AdaptiveMemeticPSO,3,1000,993,200,403,38,0,0,0.3321672,4199.15281848193,4199.15281848193,0,1,5389.34801289283,-0.220842148542574,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812003,add,2,AdaptiveMemeticPSO,3,1500,1476,200,676,40,0,0,0.3321672,4049.91939716234,4049.91939716234,0,1,5389.34801289283,-0.24853258919747,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812003,add,2,AdaptiveMemeticPSO,3,2500,2500,200,1250,14,0,0,0.3321672,3918.66981019836,3918.66981019836,0,1,5389.34801289283,-0.272886107777082,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812004,add,2,Repair,4,500,38,0,0,0,NaN,NaN,0.0056515,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812004,add,2,Repair,4,1000,38,0,0,0,NaN,NaN,0.0056515,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812004,add,2,Repair,4,1500,38,0,0,0,NaN,NaN,0.0056515,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812004,add,2,Repair,4,2500,38,0,0,0,NaN,NaN,0.0056515,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO,4,500,500,200,0,25,NaN,NaN,0.2946672,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO,4,1000,980,200,0,25,NaN,NaN,0.2946672,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO,4,1500,1490,200,0,25,NaN,NaN,0.2946672,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO,4,2500,2480,200,0,25,NaN,NaN,0.2946672,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO_FixedRelocate,4,500,450,200,100,25,NaN,NaN,0.3425833,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,1025,0.48780487804878,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO_FixedRelocate,4,1000,1000,200,350,25,NaN,NaN,0.3425833,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842,1,201,0,1025,0.48780487804878,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO_FixedRelocate,4,1500,1495,200,575,25,NaN,NaN,0.3425833,3986.87726158534,3986.87726158534,0,1,5389.34801289283,-0.260230133209506,1,201,0,1025,0.48780487804878,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812004,add,2,WarmPSO_FixedRelocate,4,2500,2485,200,1025,25,NaN,NaN,0.3425833,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1025,0.48780487804878,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812004,add,2,AdaptiveMemeticPSO,4,500,465,200,85,17,0,0,0.3486916,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,1220,0.409836065573771,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812004,add,2,AdaptiveMemeticPSO,4,1000,987,200,367,38,0,0,0.3486916,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842,1,201,0,1220,0.409836065573771,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812004,add,2,AdaptiveMemeticPSO,4,1500,1463,200,633,38,0,0,0.3486916,4070.54148578385,4070.54148578385,0,1,5389.34801289283,-0.244706135872842,1,201,0,1220,0.409836065573771,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812004,add,2,AdaptiveMemeticPSO,4,2500,2500,200,1220,33,0,0,0.3486916,3939.45913087082,3939.45913087082,0,1,5389.34801289283,-0.269028624344442,1,201,0,1220,0.409836065573771,34.8571428571429,quality-relocate
addition_stress_instances,Near,2,8102,8812005,add,2,Repair,5,500,38,0,0,0,NaN,NaN,0.0072147,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812005,add,2,Repair,5,1000,38,0,0,0,NaN,NaN,0.0072147,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812005,add,2,Repair,5,1500,38,0,0,0,NaN,NaN,0.0072147,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812005,add,2,Repair,5,2500,38,0,0,0,NaN,NaN,0.0072147,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO,5,500,500,200,0,25,NaN,NaN,0.289282,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO,5,1000,980,200,0,25,NaN,NaN,0.289282,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO,5,1500,1490,200,0,25,NaN,NaN,0.289282,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO,5,2500,2480,200,0,25,NaN,NaN,0.289282,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO_FixedRelocate,5,500,450,200,100,25,NaN,NaN,0.3433166,4431.84049191782,4431.84049191782,0,1,5389.34801289283,-0.177666671123183,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO_FixedRelocate,5,1000,1000,200,350,25,NaN,NaN,0.3433166,4130.96052459165,4130.96052459165,0,1,5389.34801289283,-0.233495310618421,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO_FixedRelocate,5,1500,1495,200,575,25,NaN,NaN,0.3433166,3954.00294774704,3954.00294774704,0,1,5389.34801289283,-0.266330001646218,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812005,add,2,WarmPSO_FixedRelocate,5,2500,2485,200,1025,25,NaN,NaN,0.3433166,3954.00294774704,3954.00294774704,0,1,5389.34801289283,-0.266330001646218,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812005,add,2,AdaptiveMemeticPSO,5,500,450,200,100,25,0,0.485566377950017,0.3365449,4431.84049191782,4431.84049191782,0,1,5389.34801289283,-0.177666671123183,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812005,add,2,AdaptiveMemeticPSO,5,1000,977,200,387,37,0,0,0.3365449,4230.86498962964,4230.86498962964,0,1,5389.34801289283,-0.214957917078612,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812005,add,2,AdaptiveMemeticPSO,5,1500,1462,200,662,40,0,0,0.3365449,3954.00294774704,3954.00294774704,0,1,5389.34801289283,-0.266330001646218,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812005,add,2,AdaptiveMemeticPSO,5,2500,2500,200,1250,28,0,0,0.3365449,3954.00294774704,3954.00294774704,0,1,5389.34801289283,-0.266330001646218,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812006,add,2,Repair,6,500,38,0,0,0,NaN,NaN,0.0037336,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812006,add,2,Repair,6,1000,38,0,0,0,NaN,NaN,0.0037336,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812006,add,2,Repair,6,1500,38,0,0,0,NaN,NaN,0.0037336,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812006,add,2,Repair,6,2500,38,0,0,0,NaN,NaN,0.0037336,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO,6,500,500,200,0,25,NaN,NaN,0.3071651,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO,6,1000,980,200,0,25,NaN,NaN,0.3071651,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO,6,1500,1490,200,0,25,NaN,NaN,0.3071651,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO,6,2500,2480,200,0,25,NaN,NaN,0.3071651,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO_FixedRelocate,6,500,450,200,100,25,NaN,NaN,0.3281537,4193.7547643096,4193.7547643096,0,1,5389.34801289283,-0.221843763980919,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO_FixedRelocate,6,1000,1000,200,350,25,NaN,NaN,0.3281537,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO_FixedRelocate,6,1500,1495,200,575,25,NaN,NaN,0.3281537,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812006,add,2,WarmPSO_FixedRelocate,6,2500,2485,200,1025,25,NaN,NaN,0.3281537,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1025,0.585365853658537,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812006,add,2,AdaptiveMemeticPSO,6,500,496,200,116,32,0,1.59766030446298,0.3316867,4222.52569693931,4222.52569693931,0,1,5389.34801289283,-0.216505282858364,1,201,0,1231,0.649878147847279,35.1714285714286,quality-relocate
addition_stress_instances,Near,2,8102,8812006,add,2,AdaptiveMemeticPSO,6,1000,954,200,364,37,0,0,0.3316867,4041.28465804311,4041.28465804311,0,1,5389.34801289283,-0.250134775417134,1,201,0,1231,0.649878147847279,35.1714285714286,quality-relocate
addition_stress_instances,Near,2,8102,8812006,add,2,AdaptiveMemeticPSO,6,1500,1431,200,631,40,0,0,0.3316867,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895,1,201,0,1231,0.649878147847279,35.1714285714286,quality-relocate
addition_stress_instances,Near,2,8102,8812006,add,2,AdaptiveMemeticPSO,6,2500,2500,200,1231,0,0,0,0.3316867,3870.17149149758,3870.17149149758,0,1,5389.34801289283,-0.281885029090895,1,201,0,1231,0.649878147847279,35.1714285714286,quality-relocate
addition_stress_instances,Near,2,8102,8812007,add,2,Repair,7,500,38,0,0,0,NaN,NaN,0.0048057,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812007,add,2,Repair,7,1000,38,0,0,0,NaN,NaN,0.0048057,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812007,add,2,Repair,7,1500,38,0,0,0,NaN,NaN,0.0048057,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812007,add,2,Repair,7,2500,38,0,0,0,NaN,NaN,0.0048057,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO,7,500,500,200,0,25,NaN,NaN,0.2894729,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO,7,1000,980,200,0,25,NaN,NaN,0.2894729,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO,7,1500,1490,200,0,25,NaN,NaN,0.2894729,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO,7,2500,2480,200,0,25,NaN,NaN,0.2894729,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO_FixedRelocate,7,500,450,200,100,25,NaN,NaN,0.3290738,4255.98053735363,4255.98053735363,0,1,5389.34801289283,-0.210297697017871,1,201,0,1025,0.878048780487805,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO_FixedRelocate,7,1000,1000,200,350,25,NaN,NaN,0.3290738,3903.60203826301,3903.60203826301,0,1,5389.34801289283,-0.275681950966147,1,201,0,1025,0.878048780487805,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO_FixedRelocate,7,1500,1495,200,575,25,NaN,NaN,0.3290738,3633.32448340277,3633.32448340277,0,1,5389.34801289283,-0.325832276054388,1,201,0,1025,0.878048780487805,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812007,add,2,WarmPSO_FixedRelocate,7,2500,2485,200,1025,25,NaN,NaN,0.3290738,3545.9602043529,3545.9602043529,0,1,5389.34801289283,-0.34204282301496,1,201,0,1025,0.878048780487805,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812007,add,2,AdaptiveMemeticPSO,7,500,472,200,122,35,0,0,0.3427949,4255.98053735363,4255.98053735363,0,1,5389.34801289283,-0.210297697017871,1,201,0,1250,0.8,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812007,add,2,AdaptiveMemeticPSO,7,1000,1000,200,410,39,0,1.21584950550054,0.3427949,3945.58321714883,3945.58321714883,0,1,5389.34801289283,-0.267892292776438,1,201,0,1250,0.8,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812007,add,2,AdaptiveMemeticPSO,7,1500,1489,200,689,40,0,0,0.3427949,3639.53761411463,3639.53761411463,0,1,5389.34801289283,-0.324679422184681,1,201,0,1250,0.8,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812007,add,2,AdaptiveMemeticPSO,7,2500,2500,200,1250,1,0,0,0.3427949,3545.9602043529,3545.9602043529,0,1,5389.34801289283,-0.34204282301496,1,201,0,1250,0.8,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812008,add,2,Repair,8,500,38,0,0,0,NaN,NaN,0.0041825,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812008,add,2,Repair,8,1000,38,0,0,0,NaN,NaN,0.0041825,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812008,add,2,Repair,8,1500,38,0,0,0,NaN,NaN,0.0041825,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812008,add,2,Repair,8,2500,38,0,0,0,NaN,NaN,0.0041825,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO,8,500,500,200,0,25,NaN,NaN,0.2912787,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO,8,1000,980,200,0,25,NaN,NaN,0.2912787,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO,8,1500,1490,200,0,25,NaN,NaN,0.2912787,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO,8,2500,2480,200,0,25,NaN,NaN,0.2912787,4443.97965136658,4443.97965136658,0,1,5389.34801289283,-0.175414235500226,1,201,0,0,0,25,WarmPSO
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO_FixedRelocate,8,500,450,200,100,25,NaN,NaN,0.3305112,4339.64476155214,4339.64476155214,0,1,5389.34801289283,-0.194773699681207,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO_FixedRelocate,8,1000,1000,200,350,25,NaN,NaN,0.3305112,4072.35862904651,4072.35862904651,0,1,5389.34801289283,-0.244368962756852,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO_FixedRelocate,8,1500,1495,200,575,25,NaN,NaN,0.3305112,4071.85419138198,4071.85419138198,0,1,5389.34801289283,-0.244462561771673,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812008,add,2,WarmPSO_FixedRelocate,8,2500,2485,200,1025,25,NaN,NaN,0.3305112,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1025,0.780487804878049,25,WarmPSO_FixedRelocate
addition_stress_instances,Near,2,8102,8812008,add,2,AdaptiveMemeticPSO,8,500,469,200,119,35,0,0,0.3239397,4360.31542716807,4360.31542716807,0,1,5389.34801289283,-0.19093823283689,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812008,add,2,AdaptiveMemeticPSO,8,1000,940,200,380,39,0,0,0.3239397,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812008,add,2,AdaptiveMemeticPSO,8,1500,1492,200,692,39,0,0,0.3239397,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812008,add,2,AdaptiveMemeticPSO,8,2500,2500,200,1250,12,0,0,0.3239397,3941.10904208253,3941.10904208253,0,1,5389.34801289283,-0.268722481336464,1,201,0,1250,0.48,36.7647058823529,quality-relocate
addition_stress_instances,Near,2,8102,8812009,add,2,Repair,9,500,38,0,0,0,NaN,NaN,0.0038369,4746.79702247549,4287.10953256981,4.59687489905673,0,5389.34801289283,NaN,0,NaN,0,0,NaN,0,repair
