dataset,level,instance,strategy,algorithm_seed,checkpoint_fe,actual_fe,cost,gap_to_witness_bks,is_feasible,warm_start_fe,response_time,bks_cost,gap_to_bks
addition_instances,M2,9,Repair,1001903,1000,38,3490.58511635792,0,1,0,0.0031,3487.17063082967,0.000979156425000588
addition_instances,M2,9,Repair,1001903,1500,38,3490.58511635792,0,1,0,0.0031,3487.17063082967,0.000979156425000588
addition_instances,M2,9,Repair,1001903,2500,38,3490.58511635792,0,1,0,0.0031,3487.17063082967,0.000979156425000588
addition_instances,M2,10,Restart,1002001,500,480,5700.83310022182,0.632857943393569,0,0,0.221939,3491.32214672256,0.632857943393569
addition_instances,M2,10,Restart,1002001,1000,990,5082.01522234591,0.455613377618732,1,0,0.221939,3491.32214672256,0.455613377618733
addition_instances,M2,10,Restart,1002001,1500,1500,4780.33748146647,0.36920549882627,1,0,0.221939,3491.32214672256,0.369205498826271
addition_instances,M2,10,Restart,1002001,2500,2490,4078.07509294553,0.16806038559741,1,0,0.221939,3491.32214672256,0.16806038559741
addition_instances,M2,10,WarmStart,1002002,500,500,3491.32214672256,0,1,200,0.2177662,3491.32214672256,0
addition_instances,M2,10,WarmStart,1002002,1000,980,3491.32214672256,0,1,200,0.2177662,3491.32214672256,0
addition_instances,M2,10,WarmStart,1002002,1500,1490,3491.32214672256,0,1,200,0.2177662,3491.32214672256,0
addition_instances,M2,10,WarmStart,1002002,2500,2480,3491.32214672256,0,1,200,0.2177662,3491.32214672256,0
addition_instances,M2,10,Repair,1002003,500,38,3491.32214672256,0,1,0,0.0029445,3491.32214672256,0
addition_instances,M2,10,Repair,1002003,1000,38,3491.32214672256,0,1,0,0.0029445,3491.32214672256,0
addition_instances,M2,10,Repair,1002003,1500,38,3491.32214672256,0,1,0,0.0029445,3491.32214672256,0
addition_instances,M2,10,Repair,1002003,2500,38,3491.32214672256,0,1,0,0.0029445,3491.32214672256,0
addition_instances,M4,1,Restart,1002101,500,480,6882.80111211794,0.970664967840305,1,0,0.2428841,3492.62874432733,0.970664967840304
addition_instances,M4,1,Restart,1002101,1000,990,6814.68382377788,0.951161810383132,1,0,0.2428841,3492.62874432733,0.951161810383133
addition_instances,M4,1,Restart,1002101,1500,1500,6384.96012112233,0.828124484027305,1,0,0.2428841,3492.62874432733,0.828124484027304
addition_instances,M4,1,Restart,1002101,2500,2490,5999.22146755143,0.717680837763037,1,0,0.2428841,3492.62874432733,0.717680837763036
addition_instances,M4,1,WarmStart,1002102,500,500,3543.53753500754,0.0145760670277074,1,200,1.5120419,3492.62874432733,0.0145760670277067
addition_instances,M4,1,WarmStart,1002102,1000,980,3543.53753500754,0.0145760670277074,1,200,1.5120419,3492.62874432733,0.0145760670277067
addition_instances,M4,1,WarmStart,1002102,1500,1490,3543.53753500754,0.0145760670277074,1,200,1.5120419,3492.62874432733,0.0145760670277067
addition_instances,M4,1,WarmStart,1002102,2500,2480,3514.23699174231,0.00618681485974494,1,200,1.5120419,3492.62874432733,0.00618681485974585
addition_instances,M4,1,Repair,1002103,500,79,3492.62874432733,0,1,0,0.00631,3492.62874432733,0
addition_instances,M4,1,Repair,1002103,1000,79,3492.62874432733,0,1,0,0.00631,3492.62874432733,0
addition_instances,M4,1,Repair,1002103,1500,79,3492.62874432733,0,1,0,0.00631,3492.62874432733,0
addition_instances,M4,1,Repair,1002103,2500,79,3492.62874432733,0,1,0,0.00631,3492.62874432733,0
addition_instances,M4,2,Restart,1002201,500,480,6689.08508482001,0.913631279617915,1,0,0.2370077,3495.49317889264,0.913631279617913
addition_instances,M4,2,Restart,1002201,1000,990,6241.10508026396,0.78547196657415,1,0,0.2370077,3495.49317889264,0.785471966574147
addition_instances,M4,2,Restart,1002201,1500,1500,5392.01970939031,0.542563361859711,1,0,0.2370077,3495.49317889264,0.542563361859708
addition_instances,M4,2,Restart,1002201,2500,2490,4698.36003380242,0.344119354079485,1,0,0.2370077,3495.49317889264,0.344119354079485
addition_instances,M4,2,WarmStart,1002202,500,500,3955.78563800979,0.131681692842831,1,200,1.5020563,3495.49317889264,0.131681692842831
addition_instances,M4,2,WarmStart,1002202,1000,980,3643.24921036433,0.0422704390796451,1,200,1.5020563,3495.49317889264,0.0422704390796432
addition_instances,M4,2,WarmStart,1002202,1500,1490,3643.24921036433,0.0422704390796451,1,200,1.5020563,3495.49317889264,0.0422704390796432
addition_instances,M4,2,WarmStart,1002202,2500,2480,3495.49317889264,0,1,200,1.5020563,3495.49317889264,0
addition_instances,M4,2,Repair,1002203,500,79,3495.49317889264,0,1,0,0.0064832,3495.49317889264,0
addition_instances,M4,2,Repair,1002203,1000,79,3495.49317889264,0,1,0,0.0064832,3495.49317889264,0
addition_instances,M4,2,Repair,1002203,1500,79,3495.49317889264,0,1,0,0.0064832,3495.49317889264,0
addition_instances,M4,2,Repair,1002203,2500,79,3495.49317889264,0,1,0,0.0064832,3495.49317889264,0
addition_instances,M4,3,Restart,1002301,500,480,7454.55393468459,1.13523612741051,1,0,0.2870468,3491.20822703812,1.13523612741051
addition_instances,M4,3,Restart,1002301,1000,990,6319.44964033739,0.810103903684571,1,0,0.2870468,3491.20822703812,0.810103903684571
addition_instances,M4,3,Restart,1002301,1500,1500,5334.92597106779,0.528103058921195,1,0,0.2870468,3491.20822703812,0.528103058921194
addition_instances,M4,3,Restart,1002301,2500,2490,4739.01460051087,0.357413907256792,1,0,0.2870468,3491.20822703812,0.357413907256791
addition_instances,M4,3,WarmStart,1002302,500,500,3892.28865968986,0.114882987942546,1,200,1.4887538,3491.20822703812,0.114882987942547
addition_instances,M4,3,WarmStart,1002302,1000,980,3758.62230743337,0.0765964282291225,1,200,1.4887538,3491.20822703812,0.0765964282291233
addition_instances,M4,3,WarmStart,1002302,1500,1490,3491.20822703812,0,1,200,1.4887538,3491.20822703812,0
addition_instances,M4,3,WarmStart,1002302,2500,2480,3491.20822703812,0,1,200,1.4887538,3491.20822703812,0
addition_instances,M4,3,Repair,1002303,500,79,3491.20822703812,0,1,0,0.0063791,3491.20822703812,0
addition_instances,M4,3,Repair,1002303,1000,79,3491.20822703812,0,1,0,0.0063791,3491.20822703812,0
addition_instances,M4,3,Repair,1002303,1500,79,3491.20822703812,0,1,0,0.0063791,3491.20822703812,0
addition_instances,M4,3,Repair,1002303,2500,79,3491.20822703812,0,1,0,0.0063791,3491.20822703812,0
addition_instances,M4,4,Restart,1002401,500,480,6501.05982641304,0.861893540940016,1,0,0.2377098,3491.63885231099,0.861893540940015
addition_instances,M4,4,Restart,1002401,1000,990,5660.26521096005,0.621091255532835,1,0,0.2377098,3491.63885231099,0.621091255532835
addition_instances,M4,4,Restart,1002401,1500,1500,5550.25097935723,0.589583348714235,1,0,0.2377098,3491.63885231099,0.589583348714234
addition_instances,M4,4,Restart,1002401,2500,2490,5456.30649211187,0.562677791977409,1,0,0.2377098,3491.63885231099,0.562677791977408
addition_instances,M4,4,WarmStart,1002402,500,500,3612.67126270482,0.0346634962873454,1,200,1.4809284,3491.63885231099,0.0346634962873446
addition_instances,M4,4,WarmStart,1002402,1000,980,3601.71364592328,0.0315252516850179,1,200,1.4809284,3491.63885231099,0.0315252516850177
addition_instances,M4,4,WarmStart,1002402,1500,1490,3491.63885231099,0,1,200,1.4809284,3491.63885231099,0
addition_instances,M4,4,WarmStart,1002402,2500,2480,3491.63885231099,0,1,200,1.4809284,3491.63885231099,0
addition_instances,M4,4,Repair,1002403,500,79,3491.63885231099,0,1,0,0.0063507,3491.63885231099,0
addition_instances,M4,4,Repair,1002403,1000,79,3491.63885231099,0,1,0,0.0063507,3491.63885231099,0
addition_instances,M4,4,Repair,1002403,1500,79,3491.63885231099,0,1,0,0.0063507,3491.63885231099,0
addition_instances,M4,4,Repair,1002403,2500,79,3491.63885231099,0,1,0,0.0063507,3491.63885231099,0
addition_instances,M4,5,Restart,1002501,500,480,7351.06331031805,1.10443788094211,1,0,0.248299,3493.12440005459,1.10443788094211
addition_instances,M4,5,Restart,1002501,1000,990,6836.82024063651,0.957222090495733,1,0,0.248299,3493.12440005459,0.957222090495737
addition_instances,M4,5,Restart,1002501,1500,1500,6836.82024063651,0.957222090495733,1,0,0.248299,3493.12440005459,0.957222090495737
addition_instances,M4,5,Restart,1002501,2500,2490,5753.6739003975,0.647142569645553,1,0,0.248299,3493.12440005459,0.647142569645554
addition_instances,M4,5,WarmStart,1002502,500,500,4053.91028561619,0.160539912507219,1,200,1.5177732,3493.12440005459,0.16053991250722
addition_instances,M4,5,WarmStart,1002502,1000,980,3957.64117725072,0.132980313323185,1,200,1.5177732,3493.12440005459,0.132980313323187
addition_instances,M4,5,WarmStart,1002502,1500,1490,3686.44135030519,0.0553421316021761,1,200,1.5177732,3493.12440005459,0.055342131602178
addition_instances,M4,5,WarmStart,1002502,2500,2480,3493.12440005459,0,1,200,1.5177732,3493.12440005459,0
addition_instances,M4,5,Repair,1002503,500,79,3493.12440005459,0,1,0,0.0060976,3493.12440005459,0
addition_instances,M4,5,Repair,1002503,1000,79,3493.12440005459,0,1,0,0.0060976,3493.12440005459,0
addition_instances,M4,5,Repair,1002503,1500,79,3493.12440005459,0,1,0,0.0060976,3493.12440005459,0
addition_instances,M4,5,Repair,1002503,2500,79,3493.12440005459,0,1,0,0.0060976,3493.12440005459,0
addition_instances,M4,6,Restart,1002601,500,480,6857.85114638593,0.963770168430092,1,0,0.2381418,3492.18623270377,0.963770168430092
addition_instances,M4,6,Restart,1002601,1000,990,6658.36621277927,0.906646945235834,1,0,0.2381418,3492.18623270377,0.906646945235832
addition_instances,M4,6,Restart,1002601,1500,1500,6073.26634226672,0.73910150764342,1,0,0.2381418,3492.18623270377,0.73910150764342
addition_instances,M4,6,Restart,1002601,2500,2490,5644.76439152225,0.616398443662579,1,0,0.2381418,3492.18623270377,0.616398443662576
addition_instances,M4,6,WarmStart,1002602,500,500,3704.666325755,0.0608444335131364,1,200,1.473291,3492.18623270377,0.0608444335131349
addition_instances,M4,6,WarmStart,1002602,1000,980,3590.02571385441,0.0280166848590129,1,200,1.473291,3492.18623270377,0.0280166848590113
addition_instances,M4,6,WarmStart,1002602,1500,1490,3492.18623270377,0,1,200,1.473291,3492.18623270377,0
addition_instances,M4,6,WarmStart,1002602,2500,2480,3492.18623270377,0,1,200,1.473291,3492.18623270377,0
addition_instances,M4,6,Repair,1002603,500,79,3492.18623270377,0,1,0,0.0065367,3492.18623270377,0
addition_instances,M4,6,Repair,1002603,1000,79,3492.18623270377,0,1,0,0.0065367,3492.18623270377,0
addition_instances,M4,6,Repair,1002603,1500,79,3492.18623270377,0,1,0,0.0065367,3492.18623270377,0
addition_instances,M4,6,Repair,1002603,2500,79,3492.18623270377,0,1,0,0.0065367,3492.18623270377,0
addition_instances,M4,7,Restart,1002701,500,480,5760.97691451942,0.649017318513284,1,0,0.2444213,3493.58181375159,0.649017318513283
addition_instances,M4,7,Restart,1002701,1000,990,5263.73694141924,0.506687755443393,1,0,0.2444213,3493.58181375159,0.506687755443393
addition_instances,M4,7,Restart,1002701,1500,1500,4570.81328090291,0.308345853791394,1,0,0.2444213,3493.58181375159,0.308345853791394
addition_instances,M4,7,Restart,1002701,2500,2490,4223.10158502894,0.208817142454137,1,0,0.2444213,3493.58181375159,0.208817142454137
addition_instances,M4,7,WarmStart,1002702,500,500,3627.79268168497,0.0384164090290076,1,200,1.4993609,3493.58181375159,0.0384164090290067
addition_instances,M4,7,WarmStart,1002702,1000,980,3582.39595543527,0.0254220872498498,1,200,1.4993609,3493.58181375159,0.0254220872498494
addition_instances,M4,7,WarmStart,1002702,1500,1490,3582.39595543527,0.0254220872498498,1,200,1.4993609,3493.58181375159,0.0254220872498494
addition_instances,M4,7,WarmStart,1002702,2500,2480,3493.58181375159,0,1,200,1.4993609,3493.58181375159,0
addition_instances,M4,7,Repair,1002703,500,79,3493.58181375159,0,1,0,0.0062555,3493.58181375159,0
addition_instances,M4,7,Repair,1002703,1000,79,3493.58181375159,0,1,0,0.0062555,3493.58181375159,0
addition_instances,M4,7,Repair,1002703,1500,79,3493.58181375159,0,1,0,0.0062555,3493.58181375159,0
addition_instances,M4,7,Repair,1002703,2500,79,3493.58181375159,0,1,0,0.0062555,3493.58181375159,0
addition_instances,M4,8,Restart,1002801,500,480,6019.06830012689,0.724144287049304,1,0,0.236676,3491.04674436958,0.724144287049306
addition_instances,M4,8,Restart,1002801,1000,990,5757.87095785223,0.649325081979673,1,0,0.236676,3491.04674436958,0.649325081979674
addition_instances,M4,8,Restart,1002801,1500,1500,5458.96846665534,0.563705348677916,1,0,0.236676,3491.04674436958,0.563705348677917
addition_instances,M4,8,Restart,1002801,2500,2490,4985.21848883753,0.428001070704016,1,0,0.236676,3491.04674436958,0.428001070704016
addition_instances,M4,8,WarmStart,1002802,500,500,4051.1840321595,0.160449667049953,1,200,1.4773282,3491.04674436958,0.160449667049953
addition_instances,M4,8,WarmStart,1002802,1000,980,3709.351261384,0.0625326823155561,1,200,1.4773282,3491.04674436958,0.0625326823155562
addition_instances,M4,8,WarmStart,1002802,1500,1490,3691.48644651593,0.0574153590093355,1,200,1.4773282,3491.04674436958,0.057415359009335
addition_instances,M4,8,WarmStart,1002802,2500,2480,3491.04674436958,0,1,200,1.4773282,3491.04674436958,0
addition_instances,M4,8,Repair,1002803,500,79,3491.04674436958,0,1,0,0.0062841,3491.04674436958,0
addition_instances,M4,8,Repair,1002803,1000,79,3491.04674436958,0,1,0,0.0062841,3491.04674436958,0
addition_instances,M4,8,Repair,1002803,1500,79,3491.04674436958,0,1,0,0.0062841,3491.04674436958,0
addition_instances,M4,8,Repair,1002803,2500,79,3491.04674436958,0,1,0,0.0062841,3491.04674436958,0
addition_instances,M4,9,Restart,1002901,500,480,6123.98382321339,0.75426727784548,1,0,0.2413362,3490.90694476991,0.75426727784548
addition_instances,M4,9,Restart,1002901,1000,990,5660.12367266998,0.621390590531207,1,0,0.2413362,3490.90694476991,0.621390590531208
addition_instances,M4,9,Restart,1002901,1500,1500,5290.11217562205,0.515397648610402,1,0,0.2413362,3490.90694476991,0.515397648610404
addition_instances,M4,9,Restart,1002901,2500,2490,4778.63496338462,0.368880648779249,1,0,0.2413362,3490.90694476991,0.368880648779249
addition_instances,M4,9,WarmStart,1002902,500,500,4071.02524223542,0.166179822792081,1,200,1.4943704,3490.90694476991,0.166179822792082
addition_instances,M4,9,WarmStart,1002902,1000,980,3682.07333871969,0.0547612402662828,1,200,1.4943704,3490.90694476991,0.0547612402662828
addition_instances,M4,9,WarmStart,1002902,1500,1490,3638.02794606937,0.0421440627398788,1,200,1.4943704,3490.90694476991,0.0421440627398784
addition_instances,M4,9,WarmStart,1002902,2500,2480,3490.90694476991,0,1,200,1.4943704,3490.90694476991,0
addition_instances,M4,9,Repair,1002903,500,79,3490.90694476991,0,1,0,0.0065334,3490.90694476991,0
addition_instances,M4,9,Repair,1002903,1000,79,3490.90694476991,0,1,0,0.0065334,3490.90694476991,0
addition_instances,M4,9,Repair,1002903,1500,79,3490.90694476991,0,1,0,0.0065334,3490.90694476991,0
addition_instances,M4,9,Repair,1002903,2500,79,3490.90694476991,0,1,0,0.0065334,3490.90694476991,0
addition_instances,M4,10,Restart,1003001,500,480,6414.70512910424,0.837074713396087,1,0,0.2389483,3486.02972557265,0.840117736818924
addition_instances,M4,10,Restart,1003001,1000,990,6029.9997971482,0.726900913787037,1,0,0.2389483,3486.02972557265,0.729761439758708
addition_instances,M4,10,Restart,1003001,1500,1500,5772.48591031855,0.653152823996172,1,0,0.2389483,3486.02972557265,0.655891189903811
addition_instances,M4,10,Restart,1003001,2500,2490,5712.50631344998,0.635975572897441,1,0,0.2389483,3486.02972557265,0.638685485538017
addition_instances,M4,10,WarmStart,1003002,500,500,4020.13780258175,0.151306779166316,1,200,1.5244158,3486.02972557265,0.15321386191604
addition_instances,M4,10,WarmStart,1003002,1000,980,3856.90469763605,0.104559282056227,1,200,1.5244158,3486.02972557265,0.106388929888564
addition_instances,M4,10,WarmStart,1003002,1500,1490,3491.80416143542,0,1,200,1.5244158,3486.02972557265,0.0016564505518729
addition_instances,M4,10,WarmStart,1003002,2500,2480,3491.80416143542,0,1,200,1.5244158,3486.02972557265,0.0016564505518729
addition_instances,M4,10,Repair,1003003,500,79,3491.80416143542,0,1,0,0.0064422,3486.02972557265,0.0016564505518729
addition_instances,M4,10,Repair,1003003,1000,79,3491.80416143542,0,1,0,0.0064422,3486.02972557265,0.0016564505518729
addition_instances,M4,10,Repair,1003003,1500,79,3491.80416143542,0,1,0,0.0064422,3486.02972557265,0.0016564505518729
addition_instances,M4,10,Repair,1003003,2500,79,3491.80416143542,0,1,0,0.0064422,3486.02972557265,0.0016564505518729
addition_stress_instances,Near,1,Restart,1010101,500,480,5158.220059343,0.199178183124711,1,0,0.2307913,3491.91538451284,0.477189304821207
addition_stress_instances,Near,1,Restart,1010101,1000,990,4461.79682016324,0.0372743587361516,1,0,0.2307913,3491.91538451284,0.277750554882277
addition_stress_instances,Near,1,Restart,1010101,1500,1500,4085.93025924233,-0.0501067483971258,1,0,0.2307913,3491.91538451284,0.170111474454402
addition_stress_instances,Near,1,Restart,1010101,2500,2490,3552.58281657252,-0.174098863878227,1,0,0.2307913,3491.91538451284,0.0173736833168264
addition_stress_instances,Near,1,WarmStart,1010102,500,500,3491.91538451284,-0.188202771837795,1,200,0.2284729,3491.91538451284,0
addition_stress_instances,Near,1,WarmStart,1010102,1000,980,3491.91538451284,-0.188202771837795,1,200,0.2284729,3491.91538451284,0
addition_stress_instances,Near,1,WarmStart,1010102,1500,1490,3491.91538451284,-0.188202771837795,1,200,0.2284729,3491.91538451284,0
addition_stress_instances,Near,1,WarmStart,1010102,2500,2480,3491.91538451284,-0.188202771837795,1,200,0.2284729,3491.91538451284,0
addition_stress_instances,Near,1,Repair,1010103,500,38,3491.91538451284,-0.188202771837795,1,0,0.0033558,3491.91538451284,0
addition_stress_instances,Near,1,Repair,1010103,1000,38,3491.91538451284,-0.188202771837795,1,0,0.0033558,3491.91538451284,0
addition_stress_instances,Near,1,Repair,1010103,1500,38,3491.91538451284,-0.188202771837795,1,0,0.0033558,3491.91538451284,0
addition_stress_instances,Near,1,Repair,1010103,2500,38,3491.91538451284,-0.188202771837795,1,0,0.0033558,3491.91538451284,0
addition_stress_instances,Near,2,Restart,1010201,500,480,5817.75246123261,0.0794909601894157,1,0,0.2355778,4092.1691718509,0.421679362928494
addition_stress_instances,Near,2,Restart,1010201,1000,990,5195.62833178451,-0.0359449196164161,1,0,0.2355778,4092.1691718509,0.269651403349611
addition_stress_instances,Near,2,Restart,1010201,1500,1500,4792.72271998159,-0.110704540045281,1,0,0.2355778,4092.1691718509,0.171193691832107
addition_stress_instances,Near,2,Restart,1010201,2500,2490,4792.72271998159,-0.110704540045281,1,0,0.2355778,4092.1691718509,0.171193691832107
addition_stress_instances,Near,2,WarmStart,1010202,500,500,4443.97965136658,-0.175414235500226,1,200,0.2168882,4092.1691718509,0.0859716362499634
addition_stress_instances,Near,2,WarmStart,1010202,1000,980,4443.97965136658,-0.175414235500226,1,200,0.2168882,4092.1691718509,0.0859716362499634
addition_stress_instances,Near,2,WarmStart,1010202,1500,1490,4443.97965136658,-0.175414235500226,1,200,0.2168882,4092.1691718509,0.0859716362499634
addition_stress_instances,Near,2,WarmStart,1010202,2500,2480,4443.97965136658,-0.175414235500226,1,200,0.2168882,4092.1691718509,0.0859716362499634
addition_stress_instances,Near,2,Repair,1010203,500,38,4746.79702247549,-0.119226108404984,0,0,0.0029404,4092.1691718509,0.159970867071583
addition_stress_instances,Near,2,Repair,1010203,1000,38,4746.79702247549,-0.119226108404984,0,0,0.0029404,4092.1691718509,0.159970867071583
addition_stress_instances,Near,2,Repair,1010203,1500,38,4746.79702247549,-0.119226108404984,0,0,0.0029404,4092.1691718509,0.159970867071583
addition_stress_instances,Near,2,Repair,1010203,2500,38,4746.79702247549,-0.119226108404984,0,0,0.0029404,4092.1691718509,0.159970867071583
addition_stress_instances,Near,3,Restart,1010301,500,480,6052.74115151046,0.289552232397627,1,0,0.245107,3492.79997102167,0.732919492020034
addition_stress_instances,Near,3,Restart,1010301,1000,990,4450.92831573794,-0.0517181551090562,1,0,0.245107,3492.79997102167,0.274315263589518
addition_stress_instances,Near,3,Restart,1010301,1500,1500,4267.72852822349,-0.0907493459448111,1,0,0.245107,3492.79997102167,0.221864568149074
addition_stress_instances,Near,3,Restart,1010301,2500,2490,4237.95916357472,-0.0970917864488637,1,0,0.245107,3492.79997102167,0.21334150215739
addition_stress_instances,Near,3,WarmStart,1010302,500,500,3492.79997102167,-0.255849888967191,1,200,0.2171354,3492.79997102167,0
addition_stress_instances,Near,3,WarmStart,1010302,1000,980,3492.79997102167,-0.255849888967191,1,200,0.2171354,3492.79997102167,0
addition_stress_instances,Near,3,WarmStart,1010302,1500,1490,3492.79997102167,-0.255849888967191,1,200,0.2171354,3492.79997102167,0
addition_stress_instances,Near,3,WarmStart,1010302,2500,2480,3492.79997102167,-0.255849888967191,1,200,0.2171354,3492.79997102167,0
addition_stress_instances,Near,3,Repair,1010303,500,38,3492.79997102167,-0.255849888967191,1,0,0.002994,3492.79997102167,0
addition_stress_instances,Near,3,Repair,1010303,1000,38,3492.79997102167,-0.255849888967191,1,0,0.002994,3492.79997102167,0
addition_stress_instances,Near,3,Repair,1010303,1500,38,3492.79997102167,-0.255849888967191,1,0,0.002994,3492.79997102167,0
addition_stress_instances,Near,3,Repair,1010303,2500,38,3492.79997102167,-0.255849888967191,1,0,0.002994,3492.79997102167,0
addition_stress_instances,Near,4,Restart,1010401,500,480,6411.5911100297,0.314779463884356,1,0,0.2267796,3728.2273394107,0.719742528105366
addition_stress_instances,Near,4,Restart,1010401,1000,990,5597.77093184759,0.147895138417197,1,0,0.2267796,3728.2273394107,0.501456435522089
addition_stress_instances,Near,4,Restart,1010401,1500,1500,5183.11707369327,0.0628650159458972,1,0,0.2267796,3728.2273394107,0.390236324620841
addition_stress_instances,Near,4,Restart,1010401,2500,2490,4718.68191108934,-0.0323734051602491,1,0,0.2267796,3728.2273394107,0.265663673781008
addition_stress_instances,Near,4,WarmStart,1010402,500,500,3728.2273394107,-0.235478891521718,1,200,0.2402999,3728.2273394107,0
addition_stress_instances,Near,4,WarmStart,1010402,1000,980,3728.2273394107,-0.235478891521718,1,200,0.2402999,3728.2273394107,0
addition_stress_instances,Near,4,WarmStart,1010402,1500,1490,3728.2273394107,-0.235478891521718,1,200,0.2402999,3728.2273394107,0
addition_stress_instances,Near,4,WarmStart,1010402,2500,2480,3728.2273394107,-0.235478891521718,1,200,0.2402999,3728.2273394107,0
addition_stress_instances,Near,4,Repair,1010403,500,38,3748.57443156662,-0.231306457806393,1,0,0.0038102,3728.2273394107,0.00545757817417225
addition_stress_instances,Near,4,Repair,1010403,1000,38,3748.57443156662,-0.231306457806393,1,0,0.0038102,3728.2273394107,0.00545757817417225
addition_stress_instances,Near,4,Repair,1010403,1500,38,3748.57443156662,-0.231306457806393,1,0,0.0038102,3728.2273394107,0.00545757817417225
addition_stress_instances,Near,4,Repair,1010403,2500,38,3748.57443156662,-0.231306457806393,1,0,0.0038102,3728.2273394107,0.00545757817417225
addition_stress_instances,Near,5,Restart,1010501,500,480,6072.47233773438,0.457337540955673,1,0,0.2179791,3659.26861720757,0.659477063033529
addition_stress_instances,Near,5,Restart,1010501,1000,990,6014.88390663018,0.443516846861873,1,0,0.2179791,3659.26861720757,0.643739374132147
addition_stress_instances,Near,5,Restart,1010501,1500,1500,6014.88390663018,0.443516846861873,1,0,0.2179791,3659.26861720757,0.643739374132147
addition_stress_instances,Near,5,Restart,1010501,2500,2490,5816.57661842944,0.395924920597474,1,0,0.2179791,3659.26861720757,0.589546225460796
addition_stress_instances,Near,5,WarmStart,1010502,500,500,3659.26861720757,-0.121809169033253,1,200,0.2323784,3659.26861720757,0
addition_stress_instances,Near,5,WarmStart,1010502,1000,980,3659.26861720757,-0.121809169033253,1,200,0.2323784,3659.26861720757,0
addition_stress_instances,Near,5,WarmStart,1010502,1500,1490,3659.26861720757,-0.121809169033253,1,200,0.2323784,3659.26861720757,0
addition_stress_instances,Near,5,WarmStart,1010502,2500,2480,3659.26861720757,-0.121809169033253,1,200,0.2323784,3659.26861720757,0
addition_stress_instances,Near,5,Repair,1010503,500,38,3659.26861720757,-0.121809169033253,1,0,0.0030111,3659.26861720757,0
addition_stress_instances,Near,5,Repair,1010503,1000,38,3659.26861720757,-0.121809169033253,1,0,0.0030111,3659.26861720757,0
addition_stress_instances,Near,5,Repair,1010503,1500,38,3659.26861720757,-0.121809169033253,1,0,0.0030111,3659.26861720757,0
addition_stress_instances,Near,5,Repair,1010503,2500,38,3659.26861720757,-0.121809169033253,1,0,0.0030111,3659.26861720757,0
addition_stress_instances,Far,1,Restart,1010601,500,480,7102.15461634916,0.387422650957598,1,0,0.231537,4118.96025347346,0.724259079790832
addition_stress_instances,Far,1,Restart,1010601,1000,990,5980.60400038439,0.168325093548343,1,0,0.231537,4118.96025347346,0.451969339918013
addition_stress_instances,Far,1,Restart,1010601,1500,1500,5486.06169945001,0.0717150889458585,1,0,0.231537,4118.96025347346,0.331904500613642
addition_stress_instances,Far,1,Restart,1010601,2500,2490,5303.7838875703,0.0361066885898969,1,0,0.231537,4118.96025347346,0.287651145236882
addition_stress_instances,Far,1,WarmStart,1010602,500,500,4118.96025347346,-0.195351402107213,1,200,0.2194102,4118.96025347346,0
addition_stress_instances,Far,1,WarmStart,1010602,1000,980,4118.96025347346,-0.195351402107213,1,200,0.2194102,4118.96025347346,0
addition_stress_instances,Far,1,WarmStart,1010602,1500,1490,4118.96025347346,-0.195351402107213,1,200,0.2194102,4118.96025347346,0
addition_stress_instances,Far,1,WarmStart,1010602,2500,2480,4118.96025347346,-0.195351402107213,1,200,0.2194102,4118.96025347346,0
addition_stress_instances,Far,1,Repair,1010603,500,38,4118.96025347346,-0.195351402107213,1,0,0.0031253,4118.96025347346,0
addition_stress_instances,Far,1,Repair,1010603,1000,38,4118.96025347346,-0.195351402107213,1,0,0.0031253,4118.96025347346,0
addition_stress_instances,Far,1,Repair,1010603,1500,38,4118.96025347346,-0.195351402107213,1,0,0.0031253,4118.96025347346,0
addition_stress_instances,Far,1,Repair,1010603,2500,38,4118.96025347346,-0.195351402107213,1,0,0.0031253,4118.96025347346,0
addition_stress_instances,Far,2,Restart,1010701,500,480,6550.15354931008,0.336939639343768,1,0,0.2346313,4103.05605311279,0.596408497597978
addition_stress_instances,Far,2,Restart,1010701,1000,990,5747.72608318505,0.173157663992406,1,0,0.2346313,4103.05605311279,0.400840253894296
addition_stress_instances,Far,2,Restart,1010701,1500,1500,5338.2541420234,0.0895811088449762,1,0,0.2346313,4103.05605311279,0.301043435166703
addition_stress_instances,Far,2,Restart,1010701,2500,2490,5089.18166108193,0.0387433887314644,1,0,0.2346313,4103.05605311279,0.240339297149259
addition_stress_instances,Far,2,WarmStart,1010702,500,500,4103.05605311279,-0.162532872159361,1,200,0.220105,4103.05605311279,0
addition_stress_instances,Far,2,WarmStart,1010702,1000,980,4103.05605311279,-0.162532872159361,1,200,0.220105,4103.05605311279,0
addition_stress_instances,Far,2,WarmStart,1010702,1500,1490,4103.05605311279,-0.162532872159361,1,200,0.220105,4103.05605311279,0
addition_stress_instances,Far,2,WarmStart,1010702,2500,2480,4103.05605311279,-0.162532872159361,1,200,0.220105,4103.05605311279,0
addition_stress_instances,Far,2,Repair,1010703,500,38,4103.05605311279,-0.162532872159361,1,0,0.003151,4103.05605311279,0
addition_stress_instances,Far,2,Repair,1010703,1000,38,4103.05605311279,-0.162532872159361,1,0,0.003151,4103.05605311279,0
addition_stress_instances,Far,2,Repair,1010703,1500,38,4103.05605311279,-0.162532872159361,1,0,0.003151,4103.05605311279,0
